,Trial-ID,Status,Iteration,batch_size,hidden_unit1,hidden_unit2,lr_init,lstm_unit,Objective
170,86,INTERMEDIATE,1,64.0,352.0,318.0,0.004014121489578642,223.0,1.290115237236023
171,86,COMPLETED,1,64.0,352.0,318.0,0.004014121489578642,223.0,1.290115237236023
172,87,INTERMEDIATE,1,128.0,293.0,454.0,0.0030627148221153283,54.0,1.168405294418335
173,87,COMPLETED,1,128.0,293.0,454.0,0.0030627148221153283,54.0,1.168405294418335
174,88,INTERMEDIATE,1,128.0,287.0,412.0,0.002274866166728541,115.0,0.774463951587677
175,88,COMPLETED,1,128.0,287.0,412.0,0.002274866166728541,115.0,0.774463951587677
176,89,INTERMEDIATE,1,256.0,415.0,390.0,0.000987664396699762,129.0,1.0764626264572144
177,89,COMPLETED,1,256.0,415.0,390.0,0.000987664396699762,129.0,1.0764626264572144
178,90,INTERMEDIATE,1,256.0,424.0,467.0,0.0016445156269178757,206.0,0.9169691801071167
179,90,COMPLETED,1,256.0,424.0,467.0,0.0016445156269178757,206.0,0.9169691801071167
180,91,INTERMEDIATE,1,64.0,424.0,294.0,0.0023463412041330595,139.0,1.1974003314971924
181,91,COMPLETED,1,64.0,424.0,294.0,0.0023463412041330595,139.0,1.1974003314971924
182,92,INTERMEDIATE,1,64.0,448.0,423.0,0.004086307337516842,244.0,2.531451940536499
183,92,COMPLETED,1,64.0,448.0,423.0,0.004086307337516842,244.0,2.531451940536499
184,93,INTERMEDIATE,1,128.0,457.0,454.0,0.0023483450209450564,96.0,2.052257537841797
185,93,COMPLETED,1,128.0,457.0,454.0,0.0023483450209450564,96.0,2.052257537841797
186,94,INTERMEDIATE,1,128.0,425.0,312.0,0.004791503660795025,51.0,0.7362910509109497
187,94,COMPLETED,1,128.0,425.0,312.0,0.004791503660795025,51.0,0.7362910509109497
188,95,INTERMEDIATE,1,256.0,380.0,497.0,0.0018570169753830885,62.0,0.8009641766548157
189,95,COMPLETED,1,256.0,380.0,497.0,0.0018570169753830885,62.0,0.8009641766548157
190,96,INTERMEDIATE,1,128.0,497.0,312.0,0.0010474637689186113,124.0,0.8517107963562012
191,96,COMPLETED,1,128.0,497.0,312.0,0.0010474637689186113,124.0,0.8517107963562012
192,97,INTERMEDIATE,1,256.0,317.0,306.0,0.001527176938088267,76.0,0.7153111696243286
193,97,COMPLETED,1,256.0,317.0,306.0,0.001527176938088267,76.0,0.7153111696243286
194,98,INTERMEDIATE,1,128.0,442.0,431.0,0.001264203575782547,189.0,1.3593181371688843
195,98,COMPLETED,1,128.0,442.0,431.0,0.001264203575782547,189.0,1.3593181371688843
196,99,INTERMEDIATE,1,128.0,480.0,410.0,0.004754210648493908,72.0,0.8724190592765808
197,99,COMPLETED,1,128.0,480.0,410.0,0.004754210648493908,72.0,0.8724190592765808
198,100,INTERMEDIATE,1,64.0,269.0,294.0,0.001996156844723632,169.0,0.9531893134117126
199,100,COMPLETED,1,64.0,269.0,294.0,0.001996156844723632,169.0,0.9531893134117126
